acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.00935,0.422,143360,0.878,0,0.332,5,0.201,-4.863,1,54,0.0442,84.044,0.496,2002
0.11,0.785,270093,0.845,0,5.78E-05,9,0.0426,-5.559,0,43,0.0597,149.707,0.877,2002
0.564,0.757,243000,0.572,0,2.00E-06,8,0.233,-6.563,1,44,0.0302,134.002,0.937,2002
0.802,0.542,284267,0.401,0,5.90E-05,0,0.442,-14.911,1,42,0.313,112.825,0.325,2002
0.284,0.691,209853,0.472,0,1.78E-05,9,0.101,-10.168,0,46,0.196,95.83,0.291,2002
0.0367,0.741,248240,0.437,0,0.00184,3,0.0496,-8.19,0,40,0.0314,129.896,0.533,2002
0.963,0.438,305107,0.0356,0,2.45E-06,1,0.115,-21.149,1,44,0.0335,70.994,0.392,2002
0.661,0.45,207160,0.214,0,0.0581,3,0.111,-13.269,1,43,0.0293,142.526,0.162,2002
0.38,0.614,259800,0.636,0,0.00459,7,0.1,-5.634,1,49,0.0287,117.966,0.308,2002
0.114,0.623,307733,0.969,0,3.90E-06,0,0.764,-5.517,1,45,0.188,122.035,0.264,2002
0.536,0.586,281960,0.761,0,0.000155,2,0.104,-9.438,1,52,0.0321,167.972,0.828,2002
0.000273,0.501,334933,0.785,0,0.0128,7,0.36,-6.205,1,45,0.0329,94.109,0.21,2002
0.18,0.778,318133,0.863,1,0.0326,8,0.11,-6.948,1,43,0.0512,118.758,0.665,2002
0.179,0.607,183640,0.357,0,0,9,0.0571,-7.283,1,51,0.0317,107.362,0.736,2002
0.0765,0.545,206600,0.943,0,0.0106,0,0.0442,-5.4,1,61,0.0875,190.053,0.694,2002
0.0332,0.589,271467,0.848,0,0.0648,5,0.0486,-6.954,1,43,0.0516,87.553,0.854,2002
0.624,0.658,227840,0.51,0,0,10,0.162,-7.516,1,58,0.0241,99.964,0.362,2002
0.0441,0.647,163074,0.984,0,0.12,5,0.247,-6.435,0,49,0.0586,172.655,0.644,2002
0.707,0.577,235520,0.473,0,0,10,0.501,-5.107,1,49,0.0685,131.601,0.928,2002
0.299,0.621,215093,0.879,0,3.29E-06,5,0.158,-5.081,0,54,0.0378,95.991,0.965,2002
0.54,0.65,310733,0.428,0,0,2,0.771,-10.998,0,44,0.699,74.3,0.626,2002
0.442,0.666,275627,0.769,0,0,7,0.22,-3.786,1,54,0.0418,152.248,0.946,2002
0.746,0.0829,245533,0.301,0,0.851,7,0.112,-14.301,1,50,0.0418,171.288,0.0752,2002
0.0767,0.662,259493,0.934,1,0,4,0.332,-4.545,0,48,0.141,92.08,0.61,2002
0.00132,0.353,303400,0.705,0,1.34E-06,0,0.115,-4.776,1,45,0.0362,81.527,0.447,2002
0.019,0.342,236267,0.873,0,2.20E-05,5,0.164,-3.152,0,42,0.0414,168.74,0.85,2002
0.319,0.492,328800,0.818,0,0.00361,9,0.199,-6.083,1,40,0.0322,156.613,0.742,2002
0.125,0.602,281400,0.782,1,0,6,0.189,-6.47,0,46,0.249,79.862,0.654,2002
0.17,0.658,154720,0.623,0,0,5,0.112,-6.811,1,42,0.0323,78.312,0.843,2002
0.918,0.492,192573,0.266,0,0,9,0.145,-11.946,1,46,0.0339,125.892,0.344,2002
0.324,0.74,230267,0.589,0,0.00785,10,0.108,-5.33,0,48,0.0368,91.997,0.893,2002
0.535,0.593,230933,0.562,0,0,6,0.13,-7.393,1,45,0.0274,74.031,0.314,2002
0.00103,0.42,189547,0.895,0,0.000207,3,0.356,-4.155,1,43,0.0614,108.832,0.577,2002
0.181,0.641,260747,0.902,0,0,1,0.654,-7.068,1,40,0.18,133.273,0.524,2002
0.00533,0.269,239013,0.734,0,0,4,0.0564,-5.482,0,41,0.041,150.163,0.316,2002
0.0314,0.264,215427,0.783,0,0,0,0.469,-6.035,1,41,0.0455,91.81,0.32,2002
0.138,0.885,182200,0.456,0,0.000222,10,0.0447,-15.077,1,49,0.0945,112.159,0.965,2002
0.0193,0.523,227133,0.932,1,1.56E-05,5,0.1,-4.995,1,44,0.287,113.721,0.626,2002
0.125,0.528,228438,0.871,0,0,9,0.23,-8.01,1,42,0.122,181.903,0.675,2003
0.125,0.711,260200,0.454,0,2.15E-06,0,0.071,-6.485,0,43,0.0904,74.928,0.782,2003
0.331,0.333,292373,0.603,0,0.0268,0,0.982,-8.339,1,47,0.176,207.8,0.525,2003
0.123,0.79,238120,0.526,0,0,11,0.0835,-6.978,1,50,0.028,94.872,0.748,2003
0.118,0.526,149420,0.682,0,5.85E-05,11,0.517,-6.392,1,43,0.0363,140.395,0.894,2003
0.71,0.352,211573,0.546,0,0,11,0.105,-6.768,1,42,0.0384,114.814,0.274,2003
0.479,0.41,856653,0.399,0,0.84,0,0.0888,-13.125,1,42,0.0335,92.567,0.277,2003
0.0258,0.183,380467,0.956,0,0.00323,6,0.612,-2.514,0,46,0.165,158.028,0.275,2003
0.486,0.62,219000,0.674,0,0,5,0.437,-6.474,1,41,0.0632,80.062,0.726,2003
0.0495,0.573,212277,0.662,0,0.000136,0,0.0724,-7.148,1,50,0.337,199.208,0.805,2003
0.135,0.527,232240,0.938,0,1.69E-06,4,0.161,-5.366,1,41,0.112,147.079,0.68,2003
0.723,0.39,468133,0.0432,0,0.000303,6,0.108,-24.344,1,53,0.0506,147.436,0.326,2003
0.219,0.825,179093,0.936,0,0,6,0.0572,-4.148,1,52,0.0435,95.033,0.78,2003
0.287,0.349,158600,0.576,0,0,10,0.656,-8.383,1,42,0.115,167.621,0.644,2003
0.87,0.339,160253,0.235,0,0.928,7,0.104,-16.917,1,50,0.0343,139.118,0.157,2003
0.0168,0.748,294947,0.629,0,0,0,0.0991,-8.42,1,44,0.066,182.448,0.919,2003
0.00209,0.709,223760,0.565,0,0.0125,5,0.0901,-6.395,0,52,0.0471,112.203,0.571,2003
0.473,0.175,250040,0.399,0,0.959,4,0.0799,-14.865,0,51,0.0501,120.942,0.069,2003
3.01E-06,0.388,158360,0.961,0,0.00131,4,0.215,-2.895,0,45,0.0753,104.91,0.149,2003
0.259,0.711,216280,0.554,0,3.39E-05,7,0.0832,-5.109,1,48,0.0347,114.967,0.746,2003
7.76E-05,0.368,225933,0.949,0,0.00429,2,0.0341,-6.178,1,53,0.141,160.27,0.347,2003
0.272,0.446,212627,0.489,0,0,11,0.16,-10.26,0,47,0.033,137.829,0.396,2003
0.126,0.668,241160,0.776,0,2.52E-05,1,0.342,-8.257,1,60,0.0322,132.971,0.818,2003
0.321,0.608,250400,0.483,0,6.44E-05,7,0.556,-11.395,1,42,0.0328,126.648,0.717,2003
0.048,0.636,204240,0.906,1,0,8,0.108,-5.059,1,53,0.0346,146.404,0.973,2003
0.00589,0.549,348400,0.728,0,0,10,0.0884,-5.682,1,42,0.0401,115.029,0.253,2003
0.43,0.764,252840,0.622,1,0,11,0.144,-6.355,0,42,0.249,161.486,0.671,2003
0.0556,0.806,255667,0.847,1,0,11,0.0617,-1.788,1,42,0.317,91.449,0.832,2003
0.143,0.908,193000,0.738,1,0,1,0.0829,-4.933,1,51,0.271,95.954,0.79,2003
0.00213,0.617,190427,0.79,0,0.0455,3,0.159,-6.983,0,56,0.0365,138.004,0.267,2003
3.88E-06,0.479,224960,0.944,0,0.869,11,0.295,-4.164,1,45,0.105,144.573,0.432,2003
0.0242,0.368,281573,0.909,1,0,1,0.337,-2.695,1,43,0.235,166.645,0.627,2003
0.189,0.863,222627,0.747,1,0,2,0.0251,-4.594,1,46,0.247,92.105,0.933,2003
0.000184,0.245,259133,0.96,0,0.00268,7,0.0718,-4.719,1,46,0.175,184.042,0.372,2003
0.00198,0.584,198027,0.732,1,0,1,0.116,-5.276,0,42,0.236,155.033,0.361,2003
0.797,0.446,305173,0.622,0,3.99E-06,0,0.11,-5.791,1,49,0.0383,129.439,0.28,2003
0.656,0.854,76187,0.242,0,0,0,0.318,-17.228,1,45,0.0645,114.95,0.504,2003
0.00907,0.653,266347,0.818,0,0.23,5,0.0703,-8.125,1,43,0.047,174.984,0.198,2003
0.0196,0.362,173133,0.949,0,0,0,0.0854,-3.099,1,47,0.0596,114.079,0.48,2003
0.841,0.537,215333,0.385,0,0,3,0.0948,-6.216,1,55,0.0391,169.98,0.554,2003
0.00223,0.619,176027,0.865,0,0.00451,7,0.141,-5.385,0,53,0.0339,137.987,0.701,2003
0.00153,0.488,187933,0.995,0,0,1,0.911,-3.096,0,52,0.108,90.058,0.679,2003
0.43,0.572,146518,0.468,0,1.95E-05,2,0.863,-9.017,1,44,0.0398,126.165,0.886,2003
0.0709,0.259,246120,0.532,0,0.934,4,0.107,-8.953,0,45,0.038,133.864,0.124,2003
0.00025,0.559,188120,0.985,0,0.0144,10,0.111,-2.678,1,44,0.154,140.055,0.216,2003
0.000705,0.564,189960,0.932,1,0.000376,9,0.0713,-3.6,1,55,0.109,102.953,0.388,2003
0.0747,0.377,221587,0.904,0,0,4,0.334,-3.634,0,54,0.307,200.566,0.595,2003
0.000394,0.157,206000,0.784,0,0.0165,10,0.327,-6.049,1,42,0.0461,168.63,0.307,2003
0.119,0.344,332813,0.776,0,0.12,11,0.112,-6.638,0,43,0.0309,87.325,0.316,2003
0.982,0.435,218107,0.291,0,0.858,3,0.133,-18.262,1,49,0.0427,159.705,0.285,2003
0.0328,0.751,195547,0.804,0,5.01E-05,7,0.077,-5.957,1,41,0.0551,87.982,0.858,2003
0.311,0.891,174840,0.618,0,0.00499,4,0.0936,-8.742,0,46,0.0584,93.041,0.792,2003
0.35,0.386,255027,0.569,0,0,1,0.12,-4.839,1,42,0.0314,111.62,0.347,2003
0.000327,0.473,155320,0.958,0,0.00419,4,0.042,-4.373,1,50,0.149,139.908,0.242,2003
0.208,0.841,170507,0.655,0,3.05E-06,8,0.291,-8.15,1,52,0.239,108.442,0.865,2003
0.0157,0.483,259973,0.559,0,0.491,5,0.0562,-7.434,0,48,0.0403,161.046,0.52,2003
0.232,0.806,193253,0.827,1,0,5,0.314,-2.237,0,42,0.336,125.305,0.815,2003
0.527,0.626,240987,0.791,0,4.04E-05,5,0.0952,-5.735,0,47,0.0262,129.976,0.864,2003
0.0109,0.781,239987,0.898,1,0,1,0.238,-2.247,1,42,0.243,167.833,0.931,2003
0.436,0.706,172400,0.492,0,0,0,0.258,-6.627,1,56,0.0656,83.571,0.586,2003
0.671,0.567,151998,0.388,0,0.000819,2,0.323,-10.46,1,46,0.0506,186.646,0.965,2003
0.129,0.637,197733,0.794,0,0,2,0.0697,-1.683,0,48,0.0269,116.117,0.495,2003
0.387,0.775,168413,0.449,0,0.00352,9,0.076,-9.158,1,41,0.0316,96.062,0.446,2003
0.237,0.452,213253,0.346,0,0,2,0.162,-9.755,1,58,0.0264,163.901,0.349,2003
0.062,0.792,276360,0.797,0,0.00325,0,0.0896,-5.166,0,54,0.0901,123.993,0.491,2003
0.42,0.765,223097,0.719,0,0.000462,9,0.149,-5.383,1,42,0.028,90.618,0.82,2003
0.00082,0.301,315987,0.571,0,0.8,8,0.0851,-10.152,0,62,0.0332,178.084,0.0412,2003
0.286,0.463,187213,0.359,0,0,2,0.171,-10.474,0,54,0.0304,79.64,0.0769,2003
0.00018,0.499,232533,0.815,0,0.721,7,0.299,-7.079,1,49,0.0361,99.124,0.57,2003
0.114,0.662,259067,0.374,0,3.59E-06,9,0.249,-11.19,1,42,0.34,112.694,0.551,2003
0.627,0.583,251867,0.614,0,0,2,0.401,-5.816,0,47,0.0737,140.736,0.482,2003
0.0831,0.622,208200,0.818,0,0,9,0.31,-6.784,1,66,0.0327,138.495,0.849,2003
0.118,0.553,218293,0.894,0,0,9,0.0873,-3.477,0,44,0.15,94.374,0.516,2003
0.48,0.245,523333,0.425,0,0.866,2,0.155,-14.924,0,41,0.0355,108.68,0.0487,2003
0.0128,0.546,225600,0.852,0,0,9,0.128,-5.058,1,42,0.0365,96.907,0.831,2003
0.215,0.557,178360,0.196,0,0.00447,2,0.167,-14.733,1,41,0.0336,110.743,0.134,2003
0.00331,0.582,238507,0.68,0,0.921,10,0.0537,-9.79,0,46,0.0419,91.437,0.761,2003
0.266,0.743,160267,0.658,0,0,10,0.17,-8.479,1,40,0.045,121.718,0.972,2003
0.779,0.639,158933,0.549,0,0,5,0.151,-8.318,0,41,0.0487,127.661,0.525,2003
0.925,0.291,102453,0.259,0,0.129,0,0.12,-17.487,0,43,0.0402,145.111,0.141,2003
0.0292,0.702,158387,0.922,0,0.0186,7,0.168,-4.131,1,42,0.0349,110.389,0.879,2003
0.181,0.738,181440,0.796,0,0.0787,9,0.142,-4.915,1,43,0.0292,134.949,0.928,2003
0.00896,0.613,151773,0.94,0,0,9,0.83,-5.566,1,45,0.198,94.957,0.35,2003
0.142,0.904,262693,0.738,0,3.45E-05,1,0.0664,-6.158,1,47,0.0547,96.902,0.675,2003
0.317,0.594,381040,0.512,0,0.103,6,0.113,-8.872,1,45,0.0236,97.348,0.52,2003
0.000162,0.457,214867,0.958,0,0,2,0.298,-3.516,1,43,0.0918,137.367,0.385,2003
0.517,0.785,173293,0.577,0,5.61E-05,8,0.0739,-6.893,1,51,0.142,97.053,0.961,2003
0.00109,0.435,170293,0.976,0,0.631,6,0.0817,-4.321,1,42,0.0598,136.385,0.619,2003
0.124,0.885,238067,0.304,0,0,9,0.123,-8.324,0,43,0.0599,122.074,0.516,2003
0.265,0.696,177587,0.763,0,0,2,0.0739,-3.037,1,47,0.0331,102.927,0.719,2003
0.551,0.582,332827,0.395,0,0.000118,10,0.258,-8.279,1,45,0.0274,117.179,0.226,2003
0.599,0.678,63013,0.107,0,0,9,0.164,-16.225,1,45,0.0543,92.433,0.904,2003
0.0608,0.623,227320,0.638,0,0,2,0.944,-6.338,1,40,0.0397,109.387,0.494,2003
0.58,0.613,311707,0.423,0,0.00414,0,0.118,-10.794,1,42,0.0286,122.001,0.481,2003
0.000306,0.388,238467,0.943,1,0,8,0.168,-2.927,1,44,0.104,154.721,0.162,2003
0.0196,0.81,203440,0.504,0,0.0464,2,0.295,-9.603,1,41,0.0498,93.008,0.532,2003
0.622,0.595,351160,0.487,0,0,0,0.102,-7.644,1,53,0.0268,142.322,0.516,2003
0.191,0.487,221053,0.519,0,0,3,0.134,-7.249,1,40,0.0296,82.947,0.154,2003
0.0629,0.74,164213,0.959,0,0,9,0.0444,-3.692,1,50,0.193,150.007,0.878,2003
0.26,0.837,250053,0.607,0,3.08E-06,10,0.0837,-6.193,0,47,0.037,116.284,0.931,2003
0.182,0.639,278173,0.658,0,0,7,0.129,-7.568,1,42,0.0618,93.019,0.577,2004
0.304,0.512,281720,0.764,0,0,1,0.274,-5.085,0,46,0.246,165.831,0.698,2004
0.645,0.777,187747,0.428,0,4.77E-05,1,0.0478,-14.023,0,41,0.0355,114.866,0.456,2004
0.803,0.64,53640,0.279,1,0,10,0.375,-12.396,1,46,0.484,82.475,0.741,2004
0.062,0.818,226413,0.787,0,0.000453,6,0.0668,-5.363,0,41,0.097,106.997,0.899,2004
0.484,0.623,299067,0.66,0,0.918,10,0.0631,-9.175,0,48,0.0376,110.221,0.562,2004
0.884,0.315,182453,0.313,0,0,10,0.101,-9.339,1,46,0.0297,78.356,0.259,2004
0.103,0.756,213933,0.555,0,0,9,0.0802,-7.321,1,45,0.0521,127.956,0.579,2004
0.864,0.731,344320,0.3,0,0.809,11,0.104,-14.641,0,47,0.0336,112.178,0.398,2004
0.211,0.714,183293,0.885,0,3.87E-06,7,0.255,-5.922,1,42,0.0411,141.371,0.91,2004
0.103,0.809,202933,0.691,0,0,5,0.284,-6.573,0,50,0.079,95.008,0.758,2004
0.265,0.462,247307,0.809,0,0.128,2,0.638,-7.309,1,49,0.038,99.902,0.458,2004
0.00109,0.436,185893,0.992,0,0.0622,10,0.084,-3.637,1,47,0.0376,99.035,0.631,2004
0.148,0.826,247800,0.508,0,0,2,0.124,-8.713,1,50,0.0798,81.564,0.91,2004
0.0949,0.466,258440,0.576,0,0.00011,1,0.0892,-8.053,1,42,0.0306,141.954,0.255,2004
0.911,0.594,164680,0.118,0,0,4,0.111,-20.388,1,43,0.0316,96.252,0.57,2004
0.949,0.386,567920,0.148,0,0.792,0,0.0665,-18.921,0,48,0.0367,94.88,0.128,2004
0.0927,0.746,212640,0.708,0,0,11,0.234,-4.725,1,43,0.0445,121.471,0.962,2004
0.000172,0.581,192307,0.785,0,0.00348,6,0.0889,-4.873,1,44,0.0426,93.47,0.637,2004
0.334,0.763,256360,0.628,1,0.000225,1,0.309,-6.678,1,42,0.27,172.101,0.653,2004
0.0701,0.608,233400,0.622,1,0,9,0.161,-10.152,1,44,0.0507,159.589,0.855,2004
0.153,0.696,198200,0.5,0,0,4,0.108,-6.84,0,44,0.0374,161.325,0.962,2004
0.531,0.565,161880,0.629,0,0.000302,4,0.11,-4.226,0,45,0.026,74.843,0.725,2004
0.0415,0.502,205973,0.68,0,3.70E-06,4,0.362,-5.707,1,43,0.0322,148.608,0.381,2004
0.329,0.843,209027,0.833,0,0.0567,0,0.126,-6.156,0,57,0.0341,141.99,0.972,2004
0.995,0.445,169467,0.0123,0,0.925,0,0.169,-25.606,1,48,0.0454,58.875,0.232,2004
0.12,0.956,216507,0.379,0,0.000185,0,0.0964,-9.767,0,42,0.0372,112.135,0.586,2004
0.908,0.421,763467,0.0978,0,0.336,7,0.225,-16.397,0,43,0.05,79.292,0.192,2004
0.0345,0.878,238493,0.699,0,3.37E-06,10,0.755,-5.897,0,41,0.132,104.838,0.666,2004
0.00357,0.831,223640,0.481,1,0,7,0.362,-5.497,1,43,0.384,86.922,0.693,2004
0.00831,0.639,81880,0.957,1,0.855,2,0.203,-7.864,0,46,0.386,95.033,0.188,2004
0.975,0.225,98373,0.0417,0,0.396,4,0.0718,-30.105,0,50,0.0435,133.89,0.0889,2004
0.549,0.694,240773,0.311,0,0.35,9,0.207,-13.39,1,49,0.0337,102.142,0.616,2004
0.000542,0.575,181773,0.813,0,0.0032,2,0.131,-4.34,1,54,0.0318,118.161,0.422,2004
0.984,0.632,254053,0.225,0,0.74,4,0.112,-13.423,1,46,0.0296,144.641,0.683,2004
0.128,0.669,266693,0.557,0,0.000517,10,0.176,-8.451,0,41,0.274,170.093,0.741,2004
0.793,0.358,408160,0.557,0,0,0,0.333,-8.006,1,48,0.0372,130.012,0.163,2004
0.67,0.624,198680,0.296,0,0.00789,4,0.113,-12.729,0,41,0.0386,77.939,0.394,2004
0.000401,0.365,192267,0.962,0,0,3,0.262,-1.847,0,43,0.0813,101.223,0.564,2004
0.0539,0.434,268760,0.71,0,9.28E-06,2,0.0935,-6.752,1,48,0.0379,125.328,0.275,2004
0.171,0.678,205027,0.94,1,0,4,0.338,-3.144,0,43,0.328,180.92,0.643,2004
0.204,0.729,207693,0.619,1,0,2,0.0948,-6.798,1,52,0.386,88.02,0.649,2004
0.943,0.593,302600,0.0814,0,0,10,0.112,-10.189,1,48,0.0624,175.767,0.703,2004
0.295,0.789,271013,0.451,0,0,9,0.0939,-10.807,1,51,0.0565,136.518,0.749,2004
0.0576,0.528,288667,0.469,0,0,0,0.0782,-8.734,1,44,0.0236,104.987,0.501,2004
0.981,0.229,184787,0.138,0,0.919,3,0.119,-18.358,0,48,0.0364,66.618,0.0662,2004
0.0604,0.844,280467,0.579,0,0,1,0.0588,-5.202,1,47,0.0516,90.489,0.775,2004
0.479,0.815,204307,0.898,0,0,7,0.0758,-2.648,0,46,0.0687,95.035,0.857,2004
0.0539,0.562,220867,0.626,0,0.00161,9,0.121,-7.016,0,47,0.0244,97.979,0.382,2004
0.201,0.678,301133,0.894,0,0.000899,1,0.0487,-5.52,0,44,0.197,173.993,0.724,2004
0.18,0.586,171600,0.793,0,0,1,0.571,-7.084,1,45,0.435,92.228,0.768,2004
0.346,0.569,153173,0.382,0,0.00303,7,0.0673,-9.493,1,47,0.0617,198.275,0.809,2004
0.0868,0.522,290853,0.824,0,5.15E-05,7,0.292,-6.033,1,41,0.034,121.727,0.562,2004
5.23E-05,0.208,246480,0.82,1,0,0,0.701,-7.354,1,44,0.253,173.913,0.483,2004
0.442,0.425,151267,0.462,0,0,10,0.631,-9.91,1,47,0.0275,91.697,0.36,2004
0.136,0.852,232053,0.627,0,0,5,0.141,-4.788,0,44,0.0456,91.026,0.674,2004
0.0265,0.65,240267,0.66,0,0,11,0.616,-6.96,1,45,0.306,105.721,0.754,2004
0.198,0.525,179120,0.537,0,0.615,4,0.124,-8.071,0,46,0.0301,90.001,0.319,2004
0.101,0.745,147280,0.808,0,0.526,9,0.118,-6.055,1,48,0.0442,103.011,0.935,2004
0.128,0.768,214560,0.725,0,0,11,0.122,-6.543,1,51,0.292,98.963,0.794,2004
0.0494,0.251,267987,0.866,0,0.000873,5,0.116,-4.072,0,55,0.0503,87.714,0.129,2004
0.933,0.219,152147,0.0283,0,0.827,2,0.132,-29.83,0,48,0.0357,57.394,0.0828,2004
0.0556,0.555,212000,0.876,0,0.00503,11,0.121,-5.628,0,49,0.0369,130.703,0.961,2004
0.091,0.508,117773,0.529,1,0.0236,10,0.231,-9.503,0,46,0.387,93.471,0.59,2004
0.867,0.599,190773,0.535,0,1.44E-06,9,0.741,-10.522,1,44,0.0339,117.59,0.835,2004
0.358,0.717,229373,0.743,1,0,1,0.0982,-5.696,0,48,0.265,91.256,0.521,2004
0.0359,0.756,265560,0.819,1,0,2,0.0966,-3.362,0,41,0.245,191.604,0.491,2004
0.732,0.334,212133,0.262,0,0.388,5,0.235,-14.193,0,46,0.0391,80.446,0.145,2004
0.0934,0.765,214080,0.585,0,3.60E-06,11,0.306,-7.659,0,51,0.0476,131.913,0.819,2004
0.035,0.29,342560,0.913,0,6.69E-05,2,0.914,-3.059,1,42,0.107,185.94,0.525,2004
0.292,0.717,234853,0.597,0,0,2,0.128,-7.83,1,48,0.189,95.018,0.566,2004
0.0156,0.382,189826,0.961,1,0,3,0.121,-3.322,0,50,0.0903,164.106,0.393,2004
0.261,0.604,309838,0.622,0,0,11,0.106,-6.848,1,52,0.0309,134.048,0.546,2004
0.172,0.824,233973,0.447,0,0,6,0.0685,-9.445,0,41,0.0429,136.049,0.969,2004
0.14,0.642,193893,0.454,0,0,2,0.109,-8.185,1,49,0.241,177.058,0.413,2004
0.00058,0.591,139133,0.973,0,0.225,10,0.501,-3.512,0,42,0.103,132.209,0.371,2004
0.719,0.589,167893,0.518,0,0,4,0.326,-8.669,0,43,0.152,166.406,0.788,2004
0.000845,0.85,359640,0.876,1,7.79E-05,10,0.124,-4.583,0,43,0.167,138.493,0.626,2004
0.336,0.618,196667,0.741,0,0,7,0.103,-5.18,1,57,0.0277,112.029,0.722,2004
0.00344,0.536,112067,0.821,0,0.00897,10,0.307,-8.95,1,44,0.0385,128.132,0.688,2004
0.418,0.591,182893,0.386,0,4.41E-06,0,0.201,-6.912,1,50,0.0407,116.198,0.341,2004
0.304,0.461,181507,0.675,0,0.00711,7,0.132,-6.098,1,42,0.0659,186.183,0.423,2004
0.00234,0.514,239867,0.945,0,0.000158,8,0.0638,-4.833,1,47,0.105,104.971,0.409,2004
9.88E-05,0.394,238427,0.945,0,1.65E-06,3,0.106,-3.914,1,43,0.0568,168.1,0.405,2004
0.165,0.353,262987,0.76,0,0.0245,4,0.369,-5.105,0,50,0.0344,119.52,0.273,2004
0.181,0.837,199493,0.823,0,0,8,0.0737,-4.516,1,51,0.158,91.923,0.822,2004
0.0718,0.838,270333,0.942,1,0,5,0.142,-2.353,1,42,0.395,79.935,0.961,2004
0.000253,0.512,203960,0.855,1,0.0041,7,0.118,-3.799,1,44,0.0411,93.929,0.303,2004
0.00836,0.808,241053,0.745,1,0,6,0.815,-5.551,0,45,0.201,147.04,0.79,2004
0.00656,0.449,306600,0.72,0,6.84E-05,10,0.127,-5.382,0,53,0.0355,138.482,0.114,2004
0.00894,0.765,194040,0.741,0,0,1,0.153,-6.391,1,49,0.287,88.452,0.454,2004
0.0208,0.772,268467,0.553,1,0.000716,7,0.355,-4.76,1,42,0.038,86.958,0.903,2004
1.33E-05,0.489,242040,0.891,0,3.16E-06,6,0.0722,-4.507,0,44,0.0574,145.016,0.558,2004
0.967,0.279,198960,0.145,0,3.25E-05,3,0.13,-16.984,1,43,0.0638,181.296,0.302,2004
0.049,0.449,171840,0.699,1,0.101,4,0.873,-9.277,0,46,0.0596,94.072,0.408,2004
0.0205,0.897,243560,0.835,1,3.41E-06,4,0.0846,-3.998,0,43,0.0652,105.627,0.885,2004
0.342,0.85,185787,0.679,0,0,4,0.299,-5.023,1,52,0.0742,99.976,0.885,2004
0.00761,0.352,192587,0.995,0,2.60E-05,11,0.511,-1.667,1,49,0.181,134.262,0.138,2004
0.221,0.8,190227,0.609,0,0,0,0.175,-8.32,1,46,0.0575,138.319,0.965,2004
0.546,0.402,115360,0.817,1,0.00889,10,0.426,-9.215,0,46,0.307,97.267,0.334,2004
0.176,0.701,231480,0.913,1,0.000479,10,0.0801,-4.664,0,48,0.111,103.002,0.652,2005
0.001,0.533,254227,0.866,0,0.000446,4,0.524,-6.367,1,45,0.0499,128.489,0.395,2005
0.17,0.627,278187,0.673,0,0,9,0.0948,-5.291,0,61,0.0569,174.523,0.499,2005
0.35,0.687,173133,0.361,0,1.11E-05,10,0.11,-11.589,1,64,0.0792,165.747,0.526,2005
0.639,0.471,285640,0.444,0,0,3,0.0968,-7.155,1,52,0.0299,145.054,0.35,2005
0.377,0.765,247333,0.709,1,0,10,0.345,-4.448,0,49,0.285,89.896,0.719,2005
0.153,0.502,246800,0.74,0,5.45E-06,3,0.0951,-3.043,1,45,0.0337,161.208,0.574,2005
0.831,0.479,347733,0.259,0,0,3,0.142,-11.928,1,47,0.0681,137.911,0.338,2005
0.113,0.746,213080,0.844,1,8.71E-05,4,0.39,-8.154,1,47,0.191,90.852,0.511,2005
0.76,0.694,228560,0.47,0,0,11,0.128,-8.944,1,60,0.0337,121.975,0.287,2005
0.199,0.384,281293,0.569,0,0.000367,3,0.182,-11.974,1,50,0.0512,203.105,0.538,2005
0.00052,0.173,226427,0.872,0,0.0353,7,0.324,-4.39,0,60,0.0533,149.361,0.39,2005
0.0431,0.714,283040,0.818,0,0,6,0.122,-7.524,1,50,0.189,96.021,0.637,2005
0.0391,0.754,265320,0.809,0,8.04E-06,11,0.0558,-6.809,1,46,0.292,127.982,0.722,2005
0.196,0.826,194987,0.712,0,5.27E-06,10,0.297,-5.851,1,46,0.0403,106.608,0.968,2005
0.524,0.763,199747,0.39,0,0.000358,7,0.287,-10.074,1,53,0.0863,83.756,0.675,2005
0.916,0.318,132160,0.149,0,0.000154,9,0.118,-13.001,0,49,0.035,145.913,0.368,2005
0.396,0.563,240293,0.201,0,0.000407,2,0.0544,-16.489,1,50,0.053,124.216,0.233,2005
6.57E-05,0.499,200293,0.935,0,0.0221,9,0.0695,-3.141,1,48,0.0631,136.911,0.378,2005
0.00987,0.8,260160,0.923,1,0.486,0,0.0687,-8.963,0,55,0.0436,134.993,0.849,2005
0.125,0.361,386055,0.314,0,0,4,0.177,-10.184,1,44,0.0285,141.921,0.072,2005
0.134,0.608,334240,0.688,0,0.206,5,0.0951,-7.655,0,44,0.0296,114.414,0.749,2005
0.0507,0.963,274440,0.643,1,4.94E-05,1,0.157,-5.785,0,48,0.117,107.005,0.534,2005
0.801,0.363,203733,0.549,0,0,5,0.255,-13.133,0,47,0.142,147.397,0.688,2005
0.143,0.636,155747,0.83,0,0,2,0.0584,-4.152,1,53,0.0391,152.172,0.887,2005
0.979,0.458,304853,0.362,0,0.494,5,0.119,-10.043,1,44,0.0305,139.879,0.223,2005
0.531,0.601,299867,0.562,0,2.68E-06,10,0.152,-3.977,1,43,0.0267,134.929,0.29,2005
0.0337,0.95,284800,0.651,1,0,5,0.0424,-4.226,0,48,0.0547,104.495,0.777,2005
